payment_id,customer_id,amount_inr,currency,payment_method,payment_status,failure_reason,previous_successes,previous_failures,retry_count,customer_ltv_inr,subscription_status,recovered,outcome
pay_002706,cust_66730,986.35,INR,netbanking,failed,authentication_failure,5,1,2,7102.94,pending,0,failed_unrecovered
pay_002707,cust_30932,2219.64,INR,upi,failed,insufficient_balance,4,3,1,14927.2,pending,0,failed_unrecovered
pay_002708,cust_23802,1802.97,INR,upi,failed,authentication_failure,7,2,0,19020.17,active,0,failed_unrecovered
pay_002709,cust_36012,4441.27,INR,upi,failed,bank_declined,4,3,1,33234.88,active,0,failed_unrecovered
pay_002710,cust_69432,169.0,INR,upi,failed,card_expired,7,0,0,1354.0,active,0,failed_unrecovered
pay_002711,cust_66539,787.38,INR,card,failed,insufficient_balance,5,2,0,6305.0,active,1,failed_recovered
pay_002712,cust_78810,2983.82,INR,card,failed,insufficient_balance,4,1,4,20194.44,pending,1,failed_recovered
pay_002713,cust_70903,1883.61,INR,upi,failed,network_timeout,7,1,1,16669.99,none,0,failed_unrecovered
pay_002714,cust_93031,3541.74,INR,upi,failed,bank_declined,3,2,2,24549.38,none,0,failed_unrecovered
pay_002715,cust_14788,2278.7,INR,upi,failed,insufficient_balance,0,0,1,9430.93,active,0,failed_unrecovered
pay_002716,cust_78825,1594.44,INR,upi,failed,insufficient_balance,8,3,1,18248.18,active,0,failed_unrecovered
pay_002717,cust_94289,1371.26,INR,card,failed,insufficient_balance,5,0,4,10479.82,active,0,failed_unrecovered
pay_002718,cust_55921,14590.0,INR,wallet,failed,network_timeout,4,1,1,93102.6,active,0,failed_unrecovered
pay_002719,cust_54532,7165.22,INR,netbanking,failed,network_timeout,4,1,0,39977.19,active,0,failed_unrecovered
pay_002720,cust_55263,2811.56,INR,upi,failed,insufficient_balance,5,1,2,24035.19,pending,0,failed_unrecovered
pay_002721,cust_59910,1931.71,INR,netbanking,failed,bank_declined,4,0,3,15604.49,pending,0,failed_unrecovered
pay_002722,cust_32657,2921.53,INR,card,failed,insufficient_balance,6,1,0,21947.86,pending,0,failed_unrecovered
pay_002723,cust_64393,3788.38,INR,card,failed,unknown,10,0,0,47397.94,pending,0,failed_unrecovered
pay_002724,cust_13078,2624.08,INR,card,failed,unknown,6,4,0,22807.64,active,0,failed_unrecovered
pay_002725,cust_24386,915.34,INR,upi,failed,network_timeout,5,0,0,8108.41,halted,0,failed_unrecovered
pay_002726,cust_10826,8969.65,INR,upi,failed,unknown,2,1,0,30176.59,none,0,failed_unrecovered
pay_002727,cust_82134,2246.5,INR,upi,failed,authentication_failure,5,1,1,15746.95,active,0,failed_unrecovered
pay_002728,cust_37316,11026.75,INR,upi,failed,authentication_failure,8,4,0,127760.89,active,0,failed_unrecovered
pay_002729,cust_44467,2130.21,INR,upi,failed,bank_declined,6,1,3,23126.67,active,0,failed_unrecovered
pay_002730,cust_70386,1442.96,INR,card,failed,card_expired,4,1,0,11571.94,active,1,failed_recovered
pay_002731,cust_95983,6255.82,INR,card,failed,insufficient_balance,6,3,3,62009.75,pending,0,failed_unrecovered
pay_002732,cust_85852,2360.46,INR,card,failed,card_expired,7,3,0,21032.07,active,1,failed_recovered
pay_002733,cust_24537,2029.66,INR,upi,failed,bank_declined,6,0,0,16862.27,pending,0,failed_unrecovered
pay_002734,cust_40446,611.07,INR,wallet,failed,insufficient_balance,5,1,2,4363.33,active,0,failed_unrecovered
pay_002735,cust_68635,3260.83,INR,wallet,failed,card_expired,9,2,2,42342.36,halted,0,failed_unrecovered
pay_002736,cust_82186,1154.66,INR,card,failed,bank_declined,4,1,1,5903.59,active,0,failed_unrecovered
pay_002737,cust_43875,1202.95,INR,wallet,failed,insufficient_balance,6,1,1,10430.26,pending,0,failed_unrecovered
pay_002738,cust_89241,1157.53,INR,card,failed,bank_declined,5,3,0,10521.98,active,0,failed_unrecovered
pay_002739,cust_86407,2672.24,INR,wallet,failed,unknown,5,1,0,17573.89,active,0,failed_unrecovered
pay_002740,cust_38529,452.01,INR,upi,failed,network_timeout,3,2,2,3512.89,none,0,failed_unrecovered
pay_002741,cust_88193,1488.88,INR,upi,failed,network_timeout,6,2,3,15835.26,pending,0,failed_unrecovered
pay_002742,cust_32337,4349.4,INR,upi,failed,bank_declined,10,0,3,64731.88,active,0,failed_unrecovered
pay_002743,cust_94824,586.66,INR,upi,failed,bank_declined,6,2,0,5383.04,pending,0,failed_unrecovered
pay_002744,cust_90435,2103.03,INR,upi,failed,insufficient_balance,5,2,1,13843.23,pending,0,failed_unrecovered
pay_002745,cust_10235,1019.72,INR,card,failed,authentication_failure,5,2,0,9232.13,pending,0,failed_unrecovered
pay_002746,cust_85910,1251.65,INR,card,failed,insufficient_balance,9,0,2,16738.94,pending,1,failed_recovered
pay_002747,cust_44616,7983.87,INR,card,failed,insufficient_balance,7,0,1,66385.18,none,0,failed_unrecovered
pay_002748,cust_51666,407.52,INR,upi,failed,network_timeout,5,2,2,3168.46,active,0,failed_unrecovered
pay_002749,cust_63700,3585.34,INR,netbanking,failed,insufficient_balance,7,1,2,37360.75,pending,0,failed_unrecovered
pay_002750,cust_61280,1170.76,INR,card,failed,card_expired,6,0,0,11314.78,active,0,failed_unrecovered
pay_002751,cust_86666,1119.51,INR,upi,failed,insufficient_balance,5,1,0,8911.59,halted,0,failed_unrecovered
pay_002752,cust_29287,661.91,INR,card,failed,insufficient_balance,6,2,4,4764.56,none,1,failed_recovered
pay_002753,cust_43842,3547.69,INR,upi,failed,insufficient_balance,5,0,1,29674.12,none,0,failed_unrecovered
pay_002754,cust_46486,1515.16,INR,upi,failed,insufficient_balance,6,6,0,11162.25,halted,0,failed_unrecovered
pay_002755,cust_88450,1352.4,INR,netbanking,failed,network_timeout,3,0,2,5811.34,none,0,failed_unrecovered
pay_002756,cust_72189,1987.03,INR,upi,failed,authentication_failure,8,0,0,18555.34,halted,0,failed_unrecovered
pay_002757,cust_16158,1544.23,INR,card,failed,card_expired,3,1,1,12016.53,halted,0,failed_unrecovered
pay_002758,cust_24686,297.35,INR,netbanking,failed,authentication_failure,3,0,0,2008.77,none,1,failed_recovered
pay_002759,cust_12826,1157.25,INR,card,failed,insufficient_balance,4,1,0,8644.82,active,0,failed_unrecovered
pay_002760,cust_35535,4029.67,INR,upi,failed,card_expired,6,0,1,40036.88,pending,0,failed_unrecovered
pay_002761,cust_88861,463.86,INR,upi,failed,insufficient_balance,4,3,3,2768.02,halted,0,failed_unrecovered
pay_002762,cust_19647,674.92,INR,upi,failed,bank_declined,5,1,3,4897.61,none,0,failed_unrecovered
pay_002763,cust_93491,1225.9,INR,card,failed,bank_declined,6,1,1,13009.74,none,0,failed_unrecovered
pay_002764,cust_19492,936.81,INR,card,failed,bank_declined,3,3,0,6211.91,none,1,failed_recovered
pay_002765,cust_30195,1755.39,INR,upi,failed,network_timeout,5,0,0,16381.47,none,0,failed_unrecovered
pay_002766,cust_75213,673.02,INR,wallet,failed,bank_declined,6,0,1,7257.48,pending,0,failed_unrecovered
pay_002767,cust_34921,1269.62,INR,card,failed,bank_declined,6,0,3,11173.72,active,1,failed_recovered
pay_002768,cust_75186,1723.9,INR,upi,failed,unknown,8,1,1,19524.69,active,0,failed_unrecovered
pay_002769,cust_83317,3227.9,INR,card,failed,card_expired,8,1,0,33013.06,pending,1,failed_recovered
pay_002770,cust_80495,5518.45,INR,card,failed,card_expired,4,3,3,46064.32,pending,0,failed_unrecovered
pay_002771,cust_95102,1422.47,INR,upi,failed,network_timeout,5,1,1,11118.5,pending,1,failed_recovered
pay_002772,cust_30547,9845.76,INR,upi,failed,bank_declined,4,2,3,77525.79,pending,0,failed_unrecovered
pay_002773,cust_25063,1525.42,INR,netbanking,failed,insufficient_balance,6,1,0,14131.24,none,0,failed_unrecovered
pay_002774,cust_94104,3795.34,INR,card,failed,card_expired,4,1,2,27036.61,active,1,failed_recovered
pay_002775,cust_64832,10238.38,INR,card,failed,bank_declined,6,0,2,78109.28,none,0,failed_unrecovered
pay_002776,cust_28609,2040.44,INR,card,failed,bank_declined,4,0,3,16105.97,none,0,failed_unrecovered
pay_002777,cust_64385,522.89,INR,upi,failed,insufficient_balance,5,0,0,3246.99,pending,0,failed_unrecovered
pay_002778,cust_96170,1953.46,INR,upi,failed,unknown,4,1,4,15852.2,pending,0,failed_unrecovered
pay_002779,cust_74181,1038.01,INR,card,failed,network_timeout,5,3,2,10056.0,halted,1,failed_recovered
pay_002780,cust_65649,1406.07,INR,upi,failed,bank_declined,3,0,0,10121.32,halted,1,failed_recovered
pay_002781,cust_26940,10743.12,INR,upi,failed,network_timeout,6,2,2,83432.53,active,0,failed_unrecovered
pay_002782,cust_25701,598.88,INR,netbanking,failed,authentication_failure,8,1,2,6122.72,active,1,failed_recovered
pay_002783,cust_10209,2358.93,INR,wallet,failed,insufficient_balance,3,1,0,11419.43,active,1,failed_recovered
pay_002784,cust_69694,816.96,INR,card,failed,card_expired,4,1,0,4841.39,active,0,failed_unrecovered
pay_002785,cust_28878,1364.65,INR,netbanking,failed,bank_declined,8,2,0,16725.53,active,0,failed_unrecovered
pay_002786,cust_50135,3518.89,INR,upi,failed,authentication_failure,3,1,1,14964.76,active,1,failed_recovered
pay_002787,cust_40969,2396.8,INR,wallet,failed,insufficient_balance,5,1,2,18880.76,pending,1,failed_recovered
pay_002788,cust_53934,1469.99,INR,upi,failed,unknown,2,1,0,7910.22,none,0,failed_unrecovered
pay_002789,cust_75578,1002.97,INR,wallet,failed,bank_declined,4,1,0,8823.23,halted,0,failed_unrecovered
pay_002790,cust_93570,2392.3,INR,wallet,failed,card_expired,3,2,0,15811.15,none,0,failed_unrecovered
pay_002791,cust_98255,8370.43,INR,card,failed,card_expired,6,2,2,82188.36,halted,0,failed_unrecovered
pay_002792,cust_30440,799.77,INR,wallet,failed,insufficient_balance,2,1,0,4142.63,halted,0,failed_unrecovered
pay_002793,cust_40037,10057.15,INR,card,failed,authentication_failure,3,1,1,55123.67,pending,0,failed_unrecovered
pay_002794,cust_31716,5298.03,INR,upi,failed,unknown,1,1,1,18084.9,active,0,failed_unrecovered
pay_002795,cust_95900,6173.12,INR,card,failed,bank_declined,12,0,1,97618.08,none,0,failed_unrecovered
pay_002796,cust_69047,2375.9,INR,card,failed,unknown,6,0,0,20140.43,none,0,failed_unrecovered
pay_002797,cust_28000,5164.48,INR,upi,failed,authentication_failure,6,0,3,50002.33,pending,0,failed_unrecovered
pay_002798,cust_36757,726.03,INR,card,failed,bank_declined,5,3,4,5944.45,active,0,failed_unrecovered
pay_002799,cust_27964,986.64,INR,wallet,failed,network_timeout,3,0,2,6138.19,halted,1,failed_recovered
pay_002800,cust_98609,3585.93,INR,upi,failed,bank_declined,6,1,0,29774.7,active,1,failed_recovered
pay_002801,cust_91639,2349.14,INR,card,failed,bank_declined,3,2,0,11277.64,active,0,failed_unrecovered
pay_002802,cust_26652,1574.98,INR,netbanking,failed,insufficient_balance,3,2,0,6509.24,none,0,failed_unrecovered
pay_002803,cust_59294,189.27,INR,wallet,failed,network_timeout,8,2,0,1904.9,pending,1,failed_recovered
pay_002804,cust_38992,1216.36,INR,wallet,failed,insufficient_balance,5,1,3,10053.5,halted,0,failed_unrecovered
pay_002805,cust_65249,625.71,INR,card,failed,authentication_failure,6,1,0,6458.78,none,1,failed_recovered
pay_002806,cust_42249,2806.58,INR,wallet,failed,authentication_failure,7,3,0,31450.55,pending,0,failed_unrecovered
pay_002807,cust_79514,1515.48,INR,card,failed,insufficient_balance,4,1,0,12219.76,pending,0,failed_unrecovered
pay_002808,cust_70592,1022.57,INR,upi,failed,card_expired,7,0,2,8893.62,active,1,failed_recovered
pay_002809,cust_62267,19421.99,INR,card,failed,bank_declined,4,1,1,150033.24,active,1,failed_recovered
pay_002810,cust_19475,4582.04,INR,card,failed,bank_declined,4,0,0,27135.38,halted,1,failed_recovered
pay_002811,cust_66864,4655.6,INR,upi,failed,card_expired,4,0,0,29426.23,pending,0,failed_unrecovered
pay_002812,cust_62782,13062.95,INR,card,failed,bank_declined,3,2,1,90984.96,active,0,failed_unrecovered
pay_002813,cust_87604,3705.28,INR,card,failed,card_expired,5,1,0,26678.66,active,0,failed_unrecovered
pay_002814,cust_96103,899.36,INR,upi,failed,insufficient_balance,5,2,1,7651.15,pending,1,failed_recovered
pay_002815,cust_47063,809.51,INR,card,failed,insufficient_balance,9,1,2,10285.28,pending,1,failed_recovered
pay_002816,cust_35908,4289.62,INR,card,failed,insufficient_balance,6,2,3,46597.6,pending,0,failed_unrecovered
pay_002817,cust_12656,282.06,INR,card,failed,authentication_failure,4,1,1,1590.88,pending,0,failed_unrecovered
pay_002818,cust_23358,1678.31,INR,upi,failed,unknown,7,2,2,14626.24,active,0,failed_unrecovered
pay_002819,cust_34848,255.07,INR,upi,failed,bank_declined,5,0,0,1999.1,pending,0,failed_unrecovered
pay_002820,cust_95313,1967.46,INR,upi,failed,bank_declined,6,1,1,17911.36,none,0,failed_unrecovered
pay_002821,cust_61356,3882.39,INR,wallet,failed,insufficient_balance,2,3,0,17630.28,active,1,failed_recovered
pay_002822,cust_84820,2314.65,INR,upi,failed,bank_declined,4,2,4,17466.66,halted,0,failed_unrecovered
pay_002823,cust_16887,4187.42,INR,card,failed,insufficient_balance,7,1,0,43468.99,pending,0,failed_unrecovered
pay_002824,cust_50180,10550.05,INR,upi,failed,bank_declined,6,2,0,101735.51,halted,1,failed_recovered
pay_002825,cust_41071,1581.86,INR,upi,failed,unknown,2,1,2,10454.33,active,0,failed_unrecovered
pay_002826,cust_51907,22526.05,INR,netbanking,failed,insufficient_balance,2,1,1,80845.52,none,1,failed_recovered
pay_002827,cust_60156,2179.71,INR,card,failed,network_timeout,5,1,0,20189.76,pending,0,failed_unrecovered
pay_002828,cust_37507,4229.29,INR,upi,failed,insufficient_balance,3,0,2,27124.06,none,0,failed_unrecovered
pay_002829,cust_53066,1038.55,INR,card,failed,card_expired,9,1,1,14051.42,active,0,failed_unrecovered
pay_002830,cust_42101,7730.47,INR,upi,failed,insufficient_balance,1,0,2,15963.66,halted,1,failed_recovered
pay_002831,cust_42549,4596.64,INR,card,failed,card_expired,3,2,2,33657.94,halted,0,failed_unrecovered
pay_002832,cust_13217,6767.24,INR,card,failed,insufficient_balance,8,3,1,66635.18,pending,0,failed_unrecovered
pay_002833,cust_35499,1890.5,INR,upi,failed,card_expired,0,1,2,9075.55,pending,1,failed_recovered
pay_002834,cust_46633,581.53,INR,upi,failed,bank_declined,6,2,2,4812.74,pending,0,failed_unrecovered
pay_002835,cust_91572,2724.12,INR,upi,failed,card_expired,3,1,1,18723.82,active,0,failed_unrecovered
pay_002836,cust_12995,390.81,INR,netbanking,failed,network_timeout,9,0,3,5176.02,halted,0,failed_unrecovered
pay_002837,cust_24635,1330.05,INR,wallet,failed,unknown,5,0,0,12898.57,active,0,failed_unrecovered
pay_002838,cust_16847,2137.76,INR,upi,failed,card_expired,9,2,3,23097.31,active,0,failed_unrecovered
pay_002839,cust_51339,15291.37,INR,card,failed,insufficient_balance,3,1,0,99107.55,pending,1,failed_recovered
pay_002840,cust_57222,2397.63,INR,upi,failed,card_expired,4,0,1,12324.71,active,1,failed_recovered
pay_002841,cust_19067,2040.86,INR,upi,failed,authentication_failure,2,1,1,6604.77,none,0,failed_unrecovered
pay_002842,cust_61396,1700.73,INR,card,failed,bank_declined,3,1,0,9623.46,none,0,failed_unrecovered
pay_002843,cust_91858,537.89,INR,netbanking,failed,bank_declined,3,1,0,3644.28,pending,0,failed_unrecovered
pay_002844,cust_41394,1944.55,INR,wallet,failed,insufficient_balance,2,0,2,10923.47,none,0,failed_unrecovered
pay_002845,cust_33085,1974.63,INR,card,failed,bank_declined,6,1,0,17521.3,none,0,failed_unrecovered
pay_002846,cust_79729,752.8,INR,upi,failed,card_expired,2,1,0,4075.08,active,0,failed_unrecovered
pay_002847,cust_51772,618.61,INR,card,failed,unknown,2,2,2,3389.3,none,0,failed_unrecovered
pay_002848,cust_78717,1166.93,INR,upi,failed,authentication_failure,6,2,3,12085.86,active,1,failed_recovered
pay_002849,cust_98692,1908.33,INR,card,failed,insufficient_balance,2,2,1,12500.0,pending,1,failed_recovered
pay_002850,cust_40870,1192.42,INR,upi,failed,bank_declined,8,0,1,12553.54,pending,1,failed_recovered
pay_002851,cust_66890,699.07,INR,card,failed,insufficient_balance,5,0,0,4377.56,halted,0,failed_unrecovered
pay_002852,cust_65842,2335.28,INR,upi,failed,bank_declined,2,2,3,9250.39,active,0,failed_unrecovered
pay_002853,cust_43997,2923.46,INR,upi,failed,authentication_failure,5,0,0,18663.09,active,0,failed_unrecovered
pay_002854,cust_84812,2007.63,INR,netbanking,failed,bank_declined,6,2,1,20415.02,pending,0,failed_unrecovered
pay_002855,cust_34165,1084.48,INR,upi,failed,card_expired,5,0,3,6765.67,active,1,failed_recovered
pay_002856,cust_84632,3074.5,INR,card,failed,insufficient_balance,7,0,1,30345.25,halted,0,failed_unrecovered
pay_002857,cust_59835,1516.35,INR,upi,failed,authentication_failure,4,1,0,10867.4,pending,1,failed_recovered
pay_002858,cust_57403,617.31,INR,upi,failed,bank_declined,6,3,0,6369.63,active,0,failed_unrecovered
pay_002859,cust_14139,4574.08,INR,upi,failed,bank_declined,5,3,0,40272.23,active,0,failed_unrecovered
pay_002860,cust_42712,2474.27,INR,upi,failed,insufficient_balance,5,0,0,20770.46,pending,1,failed_recovered
pay_002861,cust_72137,1616.76,INR,netbanking,failed,card_expired,6,1,1,15072.34,pending,0,failed_unrecovered
pay_002862,cust_49357,437.73,INR,upi,failed,unknown,6,1,1,3889.16,active,1,failed_recovered
pay_002863,cust_25120,920.73,INR,wallet,failed,bank_declined,6,1,0,9755.88,active,1,failed_recovered
pay_002864,cust_69586,11072.85,INR,card,failed,card_expired,3,2,0,52157.8,active,1,failed_recovered
pay_002865,cust_56078,463.14,INR,card,failed,bank_declined,5,2,1,4563.86,active,0,failed_unrecovered
pay_002866,cust_21886,1435.58,INR,card,failed,authentication_failure,5,1,3,12079.27,pending,0,failed_unrecovered
pay_002867,cust_69828,1773.73,INR,card,failed,card_expired,5,4,0,12328.91,halted,0,failed_unrecovered
pay_002868,cust_58061,2401.79,INR,card,failed,insufficient_balance,3,2,1,16637.34,pending,0,failed_unrecovered
pay_002869,cust_83518,467.82,INR,upi,failed,bank_declined,7,1,0,4441.93,none,0,failed_unrecovered
pay_002870,cust_21723,2105.48,INR,upi,failed,network_timeout,2,3,0,7165.14,active,0,failed_unrecovered
pay_002871,cust_85941,394.67,INR,netbanking,failed,network_timeout,3,1,0,1707.47,pending,1,failed_recovered
pay_002872,cust_84042,1964.96,INR,wallet,failed,authentication_failure,5,1,0,16225.63,pending,1,failed_recovered
pay_002873,cust_16304,1000.63,INR,netbanking,failed,card_expired,5,0,1,8578.36,pending,0,failed_unrecovered
pay_002874,cust_94543,825.72,INR,upi,failed,insufficient_balance,7,1,1,7693.05,halted,1,failed_recovered
pay_002875,cust_33008,3815.69,INR,card,failed,unknown,6,1,4,37284.97,halted,0,failed_unrecovered
pay_002876,cust_68394,1456.07,INR,card,failed,bank_declined,6,1,4,11760.98,pending,0,failed_unrecovered
pay_002877,cust_93613,2756.95,INR,card,failed,bank_declined,5,1,1,20347.39,active,0,failed_unrecovered
pay_002878,cust_73824,2840.36,INR,upi,failed,network_timeout,3,1,0,13956.96,halted,0,failed_unrecovered
pay_002879,cust_20536,5644.86,INR,card,failed,bank_declined,5,2,1,48189.22,halted,0,failed_unrecovered
pay_002880,cust_75858,606.75,INR,upi,failed,insufficient_balance,3,1,3,3615.37,none,0,failed_unrecovered
pay_002881,cust_38473,4116.08,INR,upi,failed,network_timeout,5,1,1,27167.24,halted,0,failed_unrecovered
pay_002882,cust_94577,1826.87,INR,netbanking,failed,authentication_failure,6,0,1,19902.54,halted,0,failed_unrecovered
pay_002883,cust_41836,1280.79,INR,upi,failed,bank_declined,5,0,1,12276.0,pending,0,failed_unrecovered
pay_002884,cust_59784,639.84,INR,upi,failed,bank_declined,4,0,0,5202.39,none,0,failed_unrecovered
pay_002885,cust_10015,3107.19,INR,upi,failed,insufficient_balance,9,1,0,32267.17,none,0,failed_unrecovered
pay_002886,cust_32872,784.89,INR,wallet,failed,insufficient_balance,3,0,0,4510.65,halted,0,failed_unrecovered
pay_002887,cust_94952,2868.57,INR,card,failed,card_expired,3,0,3,17430.93,pending,0,failed_unrecovered
